,Cluster,ID#,Balance,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
375,2,380,231.0,1,1,1,29900.0,24,777.5,2.5,7015,1
376,1,381,22380.0,1,1,1,300.0,2,200.0,1.0,7010,0
377,1,382,146263.0,3,1,1,20853.0,21,350.0,1.0,7001,1
378,1,383,24598.0,1,1,1,0.0,0,0.0,0.0,7040,0
379,0,384,76150.0,4,1,1,36907.0,17,0.0,0.0,6998,0
380,3,385,203218.75,5,1,1,57626.25,30,777.5,2.5,6996,1
381,1,386,167670.0,1,3,1,15907.0,13,0.0,0.0,6994,0
382,0,387,86853.0,4,1,1,42293.0,21,500.0,1.0,6980,0
383,3,388,203218.75,4,1,1,57626.25,26,777.5,2.5,6980,0
384,0,389,28193.0,5,1,4,57626.25,32,0.0,0.0,6980,1
385,1,390,67086.0,3,1,1,18157.0,16,0.0,0.0,6974,0
386,1,391,35969.0,2,1,1,11665.0,21,0.0,0.0,6977,0
387,0,393,53790.0,4,1,1,28717.0,19,0.0,0.0,8296,1
388,0,394,198859.0,3,1,1,17855.0,14,500.0,1.0,8296,0
389,1,395,91939.0,1,1,1,1244.0,8,0.0,0.0,8296,0
390,2,396,88449.0,2,1,1,11402.0,18,777.5,2.5,8296,0
391,1,397,54842.0,3,1,1,20792.0,15,0.0,0.0,8296,1
392,1,398,11189.0,1,2,1,9044.0,20,0.0,0.0,8296,1
393,1,399,16999.0,1,1,1,140.0,1,0.0,0.0,8296,0
394,1,400,114713.0,1,1,1,7142.0,18,0.0,0.0,8296,0
395,1,401,1612.0,1,1,1,955.0,9,0.0,0.0,8296,0
396,1,402,97763.0,1,1,1,2000.0,9,0.0,0.0,8296,0
397,1,403,15129.0,1,1,1,0.0,0,0.0,0.0,8296,0
398,1,404,15669.0,1,1,1,1205.0,4,0.0,0.0,8296,0
399,1,405,26720.0,1,1,1,913.0,3,0.0,0.0,8296,0
400,1,406,203218.75,2,1,1,5471.0,13,0.0,0.0,8296,0
401,2,407,56635.0,1,1,1,1024.0,8,359.0,2.0,8296,0
402,1,408,127297.0,2,1,1,8510.0,12,0.0,0.0,8296,0
403,1,409,8927.0,1,1,1,0.0,0,0.0,0.0,8296,0
404,3,410,203218.75,5,1,1,57626.25,32,777.5,2.5,8296,1
405,0,411,145723.0,5,1,1,57626.25,16,0.0,0.0,8296,1
406,1,412,6458.0,1,1,1,0.0,0,0.0,0.0,8296,0
407,1,413,203218.75,1,1,1,6000.0,3,0.0,0.0,8296,1
408,1,414,5581.0,1,1,1,0.0,0,0.0,0.0,8296,0
409,1,415,10732.0,1,1,1,1296.0,6,0.0,0.0,8296,0
410,3,416,203218.75,5,1,1,25395.0,38,777.5,2.5,8296,1
411,0,417,68963.0,4,1,1,37723.0,15,0.0,0.0,8296,0
412,3,418,109640.0,4,1,1,57626.25,38,777.5,2.5,8296,1
413,0,419,203218.75,5,1,1,57626.25,16,200.0,2.0,8296,1
414,1,420,58452.0,1,1,1,0.0,0,0.0,0.0,8296,0
415,1,421,109087.0,2,1,1,10462.0,16,0.0,0.0,8296,1
416,1,422,68286.0,3,1,1,22831.0,13,0.0,0.0,8296,1
417,1,423,68464.0,1,1,1,240.0,3,0.0,0.0,8296,1
418,1,424,131960.0,3,1,1,16081.0,8,0.0,0.0,8296,0
419,1,425,199956.0,1,1,1,0.0,0,0.0,0.0,8296,0
420,2,426,203218.75,1,1,1,23866.0,26,777.5,2.5,8296,1
421,1,427,23529.0,1,1,1,500.0,1,0.0,0.0,8296,0
422,0,428,190295.0,4,1,1,3501.0,15,0.0,0.0,8296,0
423,3,429,21083.0,5,1,1,57626.25,16,777.5,2.0,8296,1
424,0,430,117860.0,5,1,1,57626.25,15,0.0,0.0,8296,1
425,0,431,118844.0,4,1,1,28731.0,17,400.0,2.0,8289,1
426,1,432,60493.0,1,1,1,9000.0,1,0.0,0.0,8289,0
427,3,433,203218.75,5,1,1,57626.25,23,700.0,2.0,8289,1
428,2,434,87692.0,1,1,1,2310.0,6,500.0,1.0,8289,0
429,0,435,78028.0,4,1,1,36269.0,24,0.0,0.0,8289,0
430,1,436,203218.75,1,1,1,0.0,0,0.0,0.0,8289,1
431,1,437,17575.0,1,1,1,0.0,0,0.0,0.0,8289,1
432,1,438,50431.0,1,1,1,1000.0,1,0.0,0.0,8289,1
433,0,439,153597.0,5,1,1,56567.0,18,0.0,0.0,8289,0
434,2,440,74579.0,1,1,1,4600.0,11,600.0,2.5,8289,1
435,1,441,2494.0,1,1,1,0.0,0,0.0,0.0,8289,0
436,0,442,96031.0,4,1,1,46588.0,21,0.0,0.0,8289,0
437,3,443,203218.75,4,1,1,57626.25,28,777.5,2.5,8289,1
438,0,444,50052.0,4,1,1,49383.0,13,0.0,0.0,8289,1
439,1,445,13381.0,1,1,1,1000.0,8,0.0,0.0,8289,0
440,1,446,25123.0,1,1,1,2030.0,6,0.0,0.0,8289,0
441,1,447,132555.0,3,1,1,24775.0,31,350.0,1.0,8289,1
442,2,448,14528.0,1,1,1,6000.0,7,777.5,2.5,8289,0
443,1,449,24038.0,2,1,1,6290.0,14,0.0,0.0,8289,0
444,3,450,192104.0,3,1,1,39010.0,38,777.5,2.5,8289,1
445,2,451,106773.0,1,1,1,12900.0,10,777.5,2.5,8289,1
446,1,452,203218.75,3,1,1,22873.0,13,0.0,0.0,8289,1
447,1,453,14732.0,1,1,1,100.0,1,0.0,0.0,8289,0
448,0,454,203218.75,3,1,1,23608.0,16,500.0,1.0,8289,0
449,2,455,11431.0,1,1,1,1759.0,4,759.0,2.5,8289,0
450,0,456,175461.0,4,1,1,40997.0,14,0.0,0.0,8289,1
451,1,457,52953.0,1,1,1,500.0,1,0.0,0.0,8289,0
452,0,458,182291.0,3,1,1,24155.0,22,0.0,0.0,8289,0
453,0,459,198317.0,5,1,1,57626.25,16,0.0,0.0,8289,1
454,2,460,49053.0,1,1,1,6498.0,18,777.5,2.5,8289,0
455,1,461,22772.0,1,1,1,0.0,0,0.0,0.0,8289,0
456,1,462,34170.0,3,1,1,15476.0,20,150.0,1.0,8289,1
457,1,463,158483.0,2,1,1,9018.0,11,0.0,0.0,8289,0
458,0,464,43285.0,4,1,1,28613.0,14,0.0,0.0,8252,1
459,1,465,52980.0,3,1,1,17078.0,14,0.0,0.0,8237,0
460,1,466,74342.0,1,1,1,4389.0,12,0.0,0.0,8228,0
461,1,467,139849.0,3,1,1,19946.0,15,0.0,0.0,8228,1
462,1,468,26080.0,2,1,1,9872.0,13,0.0,0.0,8228,1
463,1,469,29469.0,1,1,1,2522.0,4,0.0,0.0,8228,0
464,1,470,189252.0,1,1,1,2991.0,15,0.0,0.0,8228,0
465,3,471,203218.75,5,1,1,57626.25,34,777.5,2.5,8228,1
466,3,472,203218.75,5,1,1,57626.25,26,777.5,2.5,8228,1
467,0,473,203218.75,5,1,1,57626.25,17,0.0,0.0,8228,1
468,1,474,83590.0,1,1,1,3708.0,22,0.0,0.0,8228,0
469,2,475,82528.0,1,1,1,2100.0,5,600.0,2.5,8228,1
470,1,476,5600.0,1,1,1,125.0,1,0.0,0.0,8228,0
471,2,477,203218.75,1,1,1,4100.0,20,777.5,2.5,8228,1
472,0,478,43954.0,5,1,1,57626.25,13,250.0,1.0,8228,1
473,1,479,52005.0,3,1,1,11870.0,15,100.0,1.0,8228,0
474,2,480,45494.0,1,1,1,5021.0,16,600.0,2.0,8228,0
475,3,481,171509.0,3,1,1,40090.0,38,777.5,2.5,8151,1
476,1,482,203218.75,1,1,1,3982.0,16,0.0,0.0,8145,0
477,0,483,153108.0,4,1,1,25802.0,14,500.0,1.0,8137,0
478,0,484,203218.75,4,1,1,33047.0,21,0.0,0.0,8146,1
479,2,485,80223.0,3,1,1,21248.0,26,777.5,2.5,8121,1
480,1,486,38716.0,2,1,1,8253.0,21,0.0,0.0,8114,0
481,0,487,203218.75,3,1,1,23046.0,14,0.0,0.0,8107,0
482,1,488,10954.0,1,1,1,2500.0,1,0.0,0.0,8095,1
483,2,489,97099.0,1,1,1,6325.0,21,777.5,2.5,8085,0
484,1,490,62396.0,1,1,1,1250.0,3,0.0,0.0,8075,1
485,1,491,40645.0,3,1,1,18348.0,13,0.0,0.0,8067,1
486,0,492,82655.0,5,1,1,57626.25,19,700.0,2.0,8057,1
487,2,493,84035.0,1,1,1,4240.0,6,777.5,2.5,8114,1
488,2,494,203218.75,1,1,1,3800.0,19,777.5,2.5,8023,1
489,2,495,86345.0,3,1,1,13415.0,16,350.0,2.0,8009,0
490,1,496,2701.0,1,1,1,5000.0,10,0.0,0.0,8002,1
491,2,497,46874.0,1,1,1,9689.0,38,500.0,1.0,7990,0
492,3,498,10879.0,5,1,1,57626.25,32,777.5,2.5,7981,1
493,1,499,12742.0,1,1,1,0.0,0,0.0,0.0,7966,0
494,3,500,122904.0,4,1,1,37380.0,21,777.5,2.5,7956,0
495,1,501,10994.0,1,1,1,1250.0,3,0.0,0.0,8007,0
496,1,502,2318.0,2,1,1,8747.0,14,0.0,0.0,7945,1
497,1,503,11070.0,1,1,1,0.0,0,0.0,0.0,7939,1
498,1,504,21921.0,1,1,1,0.0,0,0.0,0.0,7939,0
499,0,505,162521.0,5,1,1,57354.0,25,0.0,0.0,8105,1
500,2,506,203218.75,1,1,1,11137.0,34,777.5,2.5,8105,1
501,0,507,86112.0,4,1,1,35528.0,22,0.0,0.0,8105,0
502,1,508,18328.0,1,1,1,0.0,0,0.0,0.0,6790,0
503,3,509,203218.75,5,1,1,57626.25,19,550.0,2.0,6679,0
504,1,510,11504.0,1,1,1,100.0,1,0.0,0.0,6675,0
505,0,511,143200.0,5,1,1,57626.25,28,50.0,1.0,6667,1
506,0,512,160703.0,4,1,1,32560.0,12,0.0,0.0,6666,0
507,1,513,910.0,1,1,1,5172.0,13,0.0,0.0,6662,1
508,1,514,94105.0,1,1,1,100.0,1,0.0,0.0,6676,0
509,1,515,18422.0,1,1,1,3297.0,13,0.0,0.0,6653,0
510,3,516,203218.75,5,1,1,57626.25,29,777.5,2.5,6652,1
511,2,517,9800.0,1,1,1,10348.0,34,777.5,2.5,6651,1
512,0,518,148318.0,4,1,1,51197.0,22,350.0,2.0,6648,1
513,1,519,26149.0,1,1,1,5190.0,6,0.0,0.0,6646,0
514,0,520,76933.0,4,1,1,28075.0,17,0.0,0.0,6646,0
515,0,521,203218.75,5,1,1,57626.25,16,0.0,0.0,6645,0
516,1,522,22878.0,1,1,1,9039.0,32,0.0,0.0,6641,1
517,3,523,66741.0,5,1,1,57626.25,30,777.5,2.5,6638,1
518,0,524,134060.0,4,1,1,46606.0,13,0.0,0.0,6637,0
519,2,525,3305.0,1,1,1,31465.0,24,777.5,2.5,6633,1
520,1,526,28930.0,1,1,1,8185.0,17,0.0,0.0,6630,0
521,2,527,203218.75,1,1,1,4040.0,6,450.0,2.0,6627,0
522,0,528,58951.0,4,1,1,47994.0,15,500.0,1.0,6625,0
523,1,529,25395.0,1,1,1,2000.0,1,0.0,0.0,6624,0
524,1,530,109248.0,1,1,1,6828.0,11,0.0,0.0,6618,1
525,1,531,43387.0,1,1,1,4942.0,13,0.0,0.0,6613,0
526,0,532,52423.0,4,1,1,26926.0,13,0.0,0.0,6611,1
527,3,533,26858.0,4,1,1,34308.0,17,777.5,2.5,6606,1
528,0,534,5410.0,4,1,1,45890.0,22,0.0,0.0,6603,1
529,1,535,18177.0,3,1,1,12040.0,12,0.0,0.0,6690,1
530,1,536,203218.75,1,1,1,2500.0,1,0.0,0.0,6598,1
531,3,537,98472.0,5,1,1,57626.25,38,777.5,2.5,6621,1
532,0,538,86520.0,5,1,1,57626.25,20,777.5,2.0,6592,1
533,1,539,16648.0,1,1,1,625.0,4,0.0,0.0,6588,0
534,3,540,203218.75,5,1,1,57626.25,38,777.5,2.5,6584,1
535,1,541,31478.0,3,1,1,18885.0,18,0.0,0.0,6578,1
536,2,542,17445.0,1,1,1,4500.0,3,500.0,1.0,6576,1
537,0,543,49052.0,4,1,1,46718.0,17,0.0,0.0,6575,1
538,1,544,21689.0,1,1,1,0.0,0,0.0,0.0,6570,0
539,1,545,18302.0,1,1,1,2197.0,10,0.0,0.0,6569,0
540,1,546,26220.0,1,1,1,2775.0,11,0.0,0.0,6647,0
541,1,547,59552.0,1,1,1,7551.0,22,0.0,0.0,6473,1
542,1,548,34962.0,1,1,1,252.0,3,0.0,0.0,6208,0
543,1,549,16153.0,1,1,1,180.0,1,0.0,0.0,6491,0
544,2,550,28931.0,1,1,1,6500.0,4,500.0,1.0,6354,1
545,1,551,202636.0,1,1,1,19000.0,5,0.0,0.0,6119,1
546,0,552,153962.0,5,1,1,57626.25,21,0.0,0.0,6567,1
547,0,553,63311.0,4,1,1,25048.0,14,0.0,0.0,6634,1
548,2,554,8561.0,1,1,1,2050.0,8,777.5,2.0,6675,1
549,3,555,203218.75,3,1,1,29823.0,33,777.5,2.5,6561,1
550,1,556,122700.0,3,1,1,18604.0,13,0.0,0.0,6556,0
551,2,557,81419.0,2,1,1,7769.0,12,350.0,1.0,6599,1
552,1,558,13873.0,1,1,1,4833.0,20,0.0,0.0,6519,0
553,1,559,148.0,1,1,1,190.0,2,0.0,0.0,6507,0
554,1,560,178919.0,3,1,1,23387.0,17,0.0,0.0,6555,1
555,1,562,19702.0,1,1,1,3000.0,1,0.0,0.0,6554,1
556,1,563,18820.0,1,1,1,0.0,0,0.0,0.0,6549,0
557,1,564,203218.75,1,1,1,500.0,1,0.0,0.0,6549,1
558,2,565,28077.0,1,1,1,735.0,6,500.0,1.0,6575,0
559,1,566,4528.0,1,1,1,290.0,1,0.0,0.0,6565,0
560,1,567,40418.0,3,1,1,12678.0,12,0.0,0.0,6541,1
561,1,568,203218.75,2,2,1,22485.0,25,213.0,1.0,6539,1
562,2,569,176849.0,1,1,1,7700.0,11,777.5,2.5,6539,1
563,0,570,71235.0,4,1,1,41004.0,14,0.0,0.0,6535,0
564,0,571,76446.0,5,1,1,57626.25,17,0.0,0.0,6550,1
565,3,572,148915.0,3,1,1,23522.0,16,650.0,2.0,6532,1
566,2,573,65034.0,3,1,1,14331.0,16,777.5,2.5,6541,0
567,0,574,35738.0,4,1,1,41264.0,16,0.0,0.0,6526,1
568,1,575,313.0,1,1,1,1600.0,1,0.0,0.0,6525,0
569,1,576,55703.0,1,1,1,0.0,0,0.0,0.0,6520,0
570,1,577,11613.0,1,1,1,2000.0,1,0.0,0.0,6519,1
571,0,578,65672.0,4,1,1,29089.0,13,0.0,0.0,6529,0
572,1,579,84785.0,1,1,1,4570.0,14,0.0,0.0,6514,0
573,1,580,30592.0,1,1,1,2602.0,7,0.0,0.0,6512,0
574,0,581,99293.0,5,1,1,57626.25,23,777.5,2.0,6508,1
575,1,582,51830.0,1,1,1,0.0,0,0.0,0.0,6507,0
576,3,583,20126.0,5,1,1,57626.25,28,777.5,2.5,6506,1
577,1,584,3294.0,1,1,1,1330.0,2,0.0,0.0,6498,0
578,2,585,11143.0,1,1,1,2800.0,6,777.5,2.5,6529,1
579,1,586,8250.0,1,1,1,250.0,2,0.0,0.0,6486,0
580,0,587,117670.0,5,1,1,53043.0,19,550.0,1.0,6505,0
581,1,588,49454.0,2,1,1,9548.0,22,250.0,1.0,6501,0
582,1,589,58421.0,1,1,1,1000.0,1,0.0,0.0,6532,0
583,1,590,33443.0,1,1,1,0.0,0,0.0,0.0,6476,0
584,1,591,13886.0,1,1,1,0.0,0,0.0,0.0,6465,0
585,1,592,15349.0,1,1,1,250.0,2,0.0,0.0,6457,0
586,1,593,78712.0,1,1,1,0.0,0,0.0,0.0,6433,0
587,0,594,89742.0,4,1,1,39073.0,13,0.0,0.0,6498,0
588,1,595,31311.0,1,1,1,3961.0,10,0.0,0.0,6494,0
589,1,596,133445.0,1,1,1,3375.0,13,0.0,0.0,6492,1
590,1,597,136161.0,1,1,1,6032.0,15,0.0,0.0,6463,0
591,1,599,9998.0,1,1,1,0.0,0,0.0,0.0,6448,0
592,1,600,37904.0,3,1,1,19052.0,17,0.0,0.0,6487,1
593,0,601,41243.0,4,1,1,27971.0,7,300.0,1.0,6483,0
594,2,602,54011.0,3,1,1,38380.0,20,777.5,2.5,6487,1
595,1,603,5351.0,1,1,1,100.0,1,0.0,0.0,6450,0
596,1,604,23334.0,1,1,1,0.0,0,0.0,0.0,6441,0
597,1,605,11255.0,1,1,1,0.0,0,0.0,0.0,6428,0
598,0,606,48127.0,4,1,1,41447.0,28,0.0,0.0,6421,1
599,0,607,203218.75,5,1,1,57264.0,12,0.0,0.0,6484,1
600,0,608,158895.0,4,1,1,41954.0,15,0.0,0.0,6525,0
601,0,609,34540.0,4,1,1,27882.0,13,0.0,0.0,6494,0
602,3,610,117623.0,5,1,1,57626.25,26,777.5,2.5,6477,1
603,0,611,126409.0,4,1,1,28460.0,13,0.0,0.0,6478,0
604,1,612,112843.0,3,1,1,16137.0,14,0.0,0.0,6472,1
605,2,613,117240.0,1,1,1,1200.0,3,700.0,2.0,6471,1
606,1,614,7216.0,3,1,1,21419.0,18,0.0,0.0,6470,1
607,1,615,26412.0,1,1,1,5086.0,2,0.0,0.0,6552,0
608,3,616,203218.75,4,1,1,35098.0,16,777.5,2.5,6465,0
609,1,617,1846.0,1,1,1,450.0,1,0.0,0.0,6471,0
610,1,618,45830.0,2,1,1,23404.0,10,0.0,0.0,6459,0
611,2,619,179042.0,1,1,1,25078.0,38,777.5,2.5,6456,1
612,1,620,41487.0,1,1,1,10885.0,7,0.0,0.0,6451,1
613,1,621,39601.0,1,1,1,3733.0,9,0.0,0.0,6450,1
614,1,622,46142.0,3,1,1,14445.0,13,0.0,0.0,6452,1
615,3,623,110277.0,4,1,1,37110.0,18,777.5,2.5,6445,1
616,1,625,122928.0,3,1,1,12211.0,14,0.0,0.0,6443,0
617,3,626,146599.0,3,1,1,16463.0,16,777.5,2.0,6444,1
618,0,627,203218.75,4,1,1,52908.0,16,0.0,0.0,6444,0
619,3,628,54125.0,4,1,1,48874.0,17,450.0,2.5,6463,1
620,0,629,29861.0,4,1,1,28190.0,15,0.0,0.0,6407,1
621,1,630,126148.0,2,1,1,6273.0,8,0.0,0.0,6435,0
622,2,631,62080.0,2,1,1,19113.0,32,777.5,2.5,6434,1
623,0,632,175131.0,5,1,1,53495.0,15,0.0,0.0,6431,1
624,3,633,203218.75,5,1,1,57626.25,23,777.5,2.5,6429,1
625,2,634,105547.0,3,1,1,24973.0,26,500.0,1.0,6415,0
626,1,635,67615.0,3,1,1,14168.0,13,0.0,0.0,6413,0
627,0,636,33554.0,4,1,1,27410.0,16,350.0,1.0,6428,1
628,2,637,163083.0,1,1,1,3825.0,9,450.0,2.5,6428,0
629,1,638,203218.75,4,1,1,26117.0,15,50.0,1.0,6427,1
630,3,639,203218.75,5,1,1,57626.25,38,777.5,2.5,6423,1
631,1,640,18111.0,1,1,1,4625.0,26,0.0,0.0,6463,0
632,1,641,41526.0,1,1,1,0.0,0,0.0,0.0,6406,0
633,1,642,38021.0,1,1,1,5538.0,9,0.0,0.0,6407,0
634,1,643,17500.0,1,1,1,0.0,0,0.0,0.0,6400,0
635,1,644,5906.0,1,1,1,280.0,1,0.0,0.0,6395,0
636,1,645,70133.0,2,1,1,7396.0,16,0.0,0.0,6392,0
637,2,646,32010.0,1,1,1,12315.0,6,650.0,2.0,6421,1
638,1,647,82605.0,3,1,1,23049.0,15,0.0,0.0,6417,0
639,0,648,77285.0,5,1,1,57626.25,32,0.0,0.0,6417,1
640,1,649,15219.0,1,1,1,0.0,0,0.0,0.0,6427,1
641,1,650,54889.0,2,1,1,13150.0,4,0.0,0.0,6438,0
642,1,651,8910.0,1,1,1,150.0,1,150.0,1.0,6413,0
643,2,652,49891.0,1,1,1,500.0,1,500.0,1.0,6392,0
644,1,653,10484.0,1,1,1,0.0,0,0.0,0.0,6375,0
645,1,654,15496.0,1,1,1,0.0,0,0.0,0.0,6324,0
646,1,655,16714.0,1,1,1,0.0,0,0.0,0.0,6214,0
647,1,656,25835.0,3,1,1,15153.0,15,0.0,0.0,6142,1
648,1,657,3487.0,1,1,1,710.0,1,0.0,0.0,6059,0
649,1,658,203218.75,1,1,1,12000.0,6,0.0,0.0,6408,1
650,1,659,155962.0,3,1,1,16510.0,16,50.0,1.0,6406,1
651,1,660,160572.0,1,1,1,8163.0,18,500.0,1.0,6403,1
652,1,661,203218.75,1,1,1,5900.0,4,400.0,1.0,6420,1
653,0,662,48410.0,4,1,1,37869.0,16,500.0,1.0,6395,1
654,2,663,33269.0,1,1,1,4675.0,10,200.0,1.0,6396,0
655,1,664,25685.0,1,1,1,185.0,3,0.0,0.0,6382,0
656,1,665,50500.0,1,1,1,4765.0,14,0.0,0.0,6380,0
657,1,666,97486.0,3,1,1,22707.0,15,0.0,0.0,6387,0
658,2,667,203218.75,1,1,1,12000.0,8,777.5,2.5,6378,1
659,1,668,11821.0,1,1,1,10697.0,10,0.0,0.0,6387,1
660,0,669,37039.0,4,1,1,29976.0,18,0.0,0.0,6375,0
661,1,670,28306.0,1,1,1,233.0,3,0.0,0.0,6371,0
662,3,671,109532.0,5,1,1,57626.25,38,777.5,2.5,6372,1
663,1,672,91974.0,3,1,1,19223.0,18,500.0,1.0,6372,1
664,0,673,65823.0,4,1,1,28208.0,19,300.0,2.5,6373,1
665,1,675,104824.0,3,1,1,14582.0,15,0.0,0.0,6366,0
666,1,676,16061.0,1,1,1,2750.0,11,0.0,0.0,6366,0
667,1,677,55237.0,2,1,1,5547.0,14,0.0,0.0,6358,0
668,1,678,10491.0,1,1,1,5025.0,11,150.0,1.0,6357,0
669,3,679,192334.0,4,1,1,33950.0,21,777.5,2.5,6366,1
670,0,680,45501.0,4,1,1,49656.0,17,316.0,1.0,6375,1
671,1,681,18661.0,1,1,1,0.0,0,0.0,0.0,6352,0
672,0,682,89668.0,4,1,1,29130.0,14,0.0,0.0,6350,0
673,2,683,53327.0,1,1,1,8650.0,6,650.0,2.0,6350,1
674,0,684,133143.0,4,1,1,43643.0,14,50.0,1.0,6385,0
675,1,685,22268.0,3,1,1,23582.0,15,200.0,1.0,6339,1
676,2,686,26556.0,1,1,1,2845.0,14,720.0,2.5,6339,1
677,1,687,9601.0,3,1,1,20467.0,16,0.0,0.0,6338,1
678,0,688,203218.75,3,1,1,12154.0,13,0.0,0.0,6337,0
679,2,689,146248.0,1,1,1,2900.0,4,777.5,2.5,6333,0
680,1,690,9483.0,1,1,1,1000.0,1,0.0,0.0,6340,0
681,2,691,119082.0,1,1,1,4230.0,17,777.5,2.5,6340,1
682,3,692,203218.75,3,1,1,22258.0,30,650.0,2.0,6340,1
683,3,693,203218.75,4,1,1,46942.0,35,777.5,2.5,6340,1
684,1,694,37381.0,1,1,1,6091.0,16,0.0,0.0,6332,0
685,0,695,173543.0,5,1,1,57626.25,25,0.0,0.0,6329,1
686,1,696,31211.0,1,1,1,280.0,4,100.0,1.0,6330,0
687,0,697,47780.0,5,1,1,57626.25,20,250.0,2.0,6329,1
688,1,698,79479.0,3,1,1,23167.0,13,0.0,0.0,6118,0
689,3,699,81960.0,4,1,1,37072.0,22,700.0,2.5,6326,0
690,1,700,20162.0,1,1,1,2750.0,15,0.0,0.0,6324,0
691,0,701,105683.0,4,1,1,28386.0,17,0.0,0.0,6361,0
692,0,702,203218.75,4,1,1,30406.0,28,150.0,2.0,6319,1
693,1,703,203218.75,3,1,1,27390.0,17,750.0,1.0,6323,1
694,1,704,17334.0,1,1,1,6783.0,27,50.0,1.0,6318,0
695,1,705,57909.0,1,1,1,5150.0,4,0.0,0.0,6323,0
696,1,706,17949.0,1,1,1,0.0,0,0.0,0.0,6312,0
697,3,707,203218.75,2,1,1,31624.0,28,777.5,2.5,6311,1
698,1,708,71543.0,1,1,1,0.0,0,0.0,0.0,6305,0
699,1,709,111897.0,3,1,1,14728.0,14,0.0,0.0,6310,0
700,1,710,61598.0,1,1,1,0.0,0,0.0,0.0,6311,0
701,0,711,203218.75,4,1,1,44472.0,18,0.0,0.0,6308,0
702,3,712,203218.75,5,1,1,57626.25,38,777.5,2.5,6305,1
703,1,713,32774.0,1,1,1,0.0,0,0.0,0.0,6304,1
704,0,714,203218.75,5,1,1,57626.25,18,500.0,1.0,6296,1
705,0,715,137843.0,4,1,1,45416.0,24,250.0,1.0,6302,1
706,2,716,30530.0,1,1,1,5590.0,12,777.5,2.5,6298,1
707,1,717,30973.0,1,1,1,0.0,0,0.0,0.0,6298,0
708,2,718,203218.75,1,1,1,7134.0,14,777.5,2.5,6297,1
709,1,719,16803.0,1,1,1,1287.0,6,0.0,0.0,6291,0
710,2,720,23553.0,1,1,1,1587.0,4,487.0,2.0,6295,1
711,0,721,48161.0,4,1,1,41174.0,24,0.0,0.0,6294,1
712,1,722,21616.0,1,1,1,0.0,0,0.0,0.0,6291,0
713,1,723,13114.0,2,1,1,14029.0,13,0.0,0.0,6289,1
714,0,724,117120.0,4,1,1,41278.0,17,500.0,1.0,6288,0
715,1,725,52987.0,3,1,1,17510.0,15,0.0,0.0,6289,0
716,0,726,150176.0,4,1,1,29999.0,17,400.0,1.0,6284,0
717,1,727,19002.0,3,1,1,22675.0,21,0.0,0.0,6277,1
718,3,728,60976.0,5,1,1,57626.25,31,777.5,2.5,6282,1
719,1,729,50675.0,1,1,1,1100.0,2,100.0,1.0,6282,0
720,1,730,65466.0,2,1,1,5488.0,13,0.0,0.0,6280,0
721,1,731,64280.0,3,1,1,21721.0,18,0.0,0.0,6280,1
722,1,732,14523.0,1,1,1,4197.0,4,0.0,0.0,6276,1
723,1,733,203218.75,3,1,1,20468.0,16,0.0,0.0,6280,1
724,1,734,9157.0,1,1,1,75.0,2,0.0,0.0,6274,0
725,3,735,151904.0,5,1,1,57626.25,25,777.5,2.5,6273,1
726,0,736,13781.0,4,1,1,48914.0,19,500.0,1.0,6269,1
727,1,737,40567.0,3,1,1,18122.0,16,0.0,0.0,6268,0
728,1,738,43090.0,3,1,1,11411.0,10,0.0,0.0,6259,0
729,1,739,1875.0,1,1,1,1250.0,3,0.0,0.0,6266,0
730,0,740,126555.0,4,1,1,41253.0,19,0.0,0.0,6280,1
731,0,741,16472.0,4,1,1,45517.0,12,0.0,0.0,6262,1
732,1,742,21270.0,1,1,1,318.0,10,0.0,0.0,6256,0
733,1,743,33410.0,1,1,1,818.0,12,0.0,0.0,6255,0
734,1,744,15750.0,1,1,1,1065.0,3,0.0,0.0,6254,1
735,1,745,104665.0,2,1,1,9547.0,12,0.0,0.0,6249,0
736,0,746,86285.0,5,1,1,57626.25,14,0.0,0.0,6249,1
737,1,747,41967.0,1,1,1,2125.0,10,0.0,0.0,6247,0
738,2,748,35026.0,1,1,1,9799.0,27,500.0,1.0,6247,0
739,0,749,138411.0,5,1,1,53843.0,14,0.0,0.0,6247,0
740,1,750,127693.0,3,1,1,17383.0,15,0.0,0.0,6246,1
741,0,751,52050.0,4,1,1,43190.0,14,0.0,0.0,6245,1
742,1,752,37162.0,1,1,1,0.0,0,0.0,0.0,6241,0
743,2,753,203218.75,1,1,1,22750.0,15,777.5,2.5,6234,1
744,2,754,66572.0,2,1,1,8048.0,14,450.0,2.0,6240,1
745,0,755,203218.75,4,1,1,42020.0,15,0.0,0.0,6240,0
746,2,756,79561.0,1,1,1,6333.0,12,400.0,2.0,6231,0
747,2,757,131528.0,2,1,1,10365.0,17,500.0,1.0,6227,0
748,1,758,11820.0,1,1,1,2045.0,5,0.0,0.0,6227,0
749,1,759,20810.0,1,1,1,1713.0,13,0.0,0.0,6225,0
750,0,760,189423.0,5,1,1,57626.25,31,600.0,1.0,6476,0
751,1,761,96477.0,1,1,1,2987.0,13,0.0,0.0,6221,1
752,1,762,106471.0,1,1,1,8444.0,5,100.0,1.0,6220,0
